"filename", "language", "Markdown", "Ini", "Python", "JSON", "Properties", "reStructuredText", "YAML", "JavaScript", "TypeScript", "pip requirements", "CSS", "Svelte", "XML", "JSON with Comments", "HTML", "Shell Script", "comment", "blank", "total"
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/prompts/few_shot_examples/generation/func.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/prompts/few_shot_examples/generation/stdin.json", "JSON", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/prompts/self_repair.py", "Python", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 48, 353
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/pyext/pyext-0.7/README.rst", "reStructuredText", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 61
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/pyext/pyext-0.7/pyext.py", "Python", 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 97, 483
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/pyext/pyext-0.7/setup.cfg", "Properties", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/pyext/pyext-0.7/setup.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/base_runner.py", "Python", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 182
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/claude3_runner.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/claude_runner.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/cohere_runner.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 54
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/custom_evaluator.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 115
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/deepseek_runner.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 70
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/gemini_runner.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 81
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/main.py", "Python", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 214
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/mistral_runner.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 54
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/oai_runner.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 67
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/parser.py", "Python", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 142
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/runner_utils.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/scenario_router.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 214
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/runner/vllm_runner.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 65
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/utils/extraction_utils.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 59
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/utils/multiprocess.py", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 233
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/utils/path_utils.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/lcb_runner/utils/scenarios.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/prompts.py", "Python", 0, 0, 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 457
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/run_agentic_reason.py", "Python", 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 66, 428
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/bing_search.py", "Python", 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 48, 321
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/creat_graph.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 79
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/duck_search.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/mcp_tool.py", "Python", 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 73, 466
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/ollama_client.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 197
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/run_code.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 70
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/run_search.py", "Python", 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 200
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/tools/temp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/utils/math_equivalence.py", "Python", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 152
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/utils/remote_llm.py", "Python", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 131
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/scripts/yolo.md", "Markdown", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 102
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/setup.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/temp.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/test_import.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/test_imports.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/test_pydantic_ai.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/test_scripts_import.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/vetleforthun/Documents/GitHub/Agentic-Reasoning/test_sentence_transformers.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"Total", "-", 5553, 3, 17820, 2052, 6, 41, 202, 103, 0, 15, 44, 249, 2, 15, 14, 926993, 5195, 10884, 969191
